Run Bound_name View Risk Gibbs_Risk Bound Join_Error Disagreement DIV_QP DIV_RhoPi alpha n_labeled n_all Posterior_Qv Posterior_rho
5 C_TND View3 0.299 0.338 0.770 0.177 0.480 0.008 nan 1.1 44100.0 44100.0 "['0.018941721', '0.025037840', '0.023918210', '0.021146638', '0.020226024', '0.019413350', '0.018798783', '0.022597920', '0.017122572', '0.019187352', '0.018435076', '0.021365441', '0.019133650', '0.022057876', '0.020380905', '0.022261638', '0.020022955', '0.022943499', '0.020615848', '0.017716216', '0.015761819', '0.016928751', '0.019930514', '0.018028345', '0.018854484', '0.018171003', '0.016293390', '0.016595386', '0.019895345', '0.026710609', '0.024597984', '0.020482177', '0.022840802', '0.017091809', '0.023215679', '0.019834690', '0.016645653', '0.015392680', '0.020141901', '0.022625661', '0.021413529', '0.021715285', '0.017249772', '0.018844569', '0.019243289', '0.021025456', '0.022190435', '0.019599445', '0.019748859', '0.017607156']" 
5 C_TND View4 0.219 0.294 0.611 0.134 0.437 0.007 nan 1.1 44100.0 44100.0 "['0.021094102', '0.020163575', '0.024342246', '0.016918613', '0.019246096', '0.022643611', '0.020625612', '0.022201292', '0.021051688', '0.019441226', '0.019762307', '0.021440657', '0.022990905', '0.022236018', '0.014266093', '0.018668190', '0.023401890', '0.020234019', '0.020946540', '0.020869037', '0.019545073', '0.017087922', '0.019876409', '0.017273270', '0.018533954', '0.022471828', '0.020876208', '0.019958707', '0.015985735', '0.015378509', '0.019388119', '0.018748686', '0.019969346', '0.020462029', '0.016938359', '0.018912442', '0.019389670', '0.020008039', '0.018839309', '0.018191414', '0.020175928', '0.025804250', '0.019013997', '0.023102349', '0.020934708', '0.018672893', '0.016912604', '0.023352314', '0.021654205', '0.019997949']" 
5 C_TND Concatenated 0.190 0.514 0.994 0.341 0.667 0.025 nan 1.1 44100.0 44100.0 "['0.015225517', '0.023092948', '0.019972039', '0.021598175', '0.020895656', '0.016935827', '0.015936835', '0.024297381', '0.015139800', '0.014485206', '0.020444721', '0.017709518', '0.024767304', '0.026053444', '0.016352732', '0.018650271', '0.019671630', '0.025634788', '0.014250523', '0.022327786', '0.022241568', '0.025950331', '0.017897693', '0.015960474', '0.017240196', '0.028295524', '0.014217602', '0.013460635', '0.022663545', '0.021277307', '0.025045048', '0.021780508', '0.024656439', '0.016572755', '0.021214982', '0.018719355', '0.021309951', '0.028250989', '0.011929245', '0.013703966', '0.022708392', '0.015371841', '0.017333474', '0.014277351', '0.027889157', '0.016200328', '0.027000396', '0.026993172', '0.017535372', '0.018860215']" 
5 C_TND Multiview 0.142 0.301 0.627 0.137 0.479 0.402 0.044 1.1 44100.0 44100.0 "[['0.000015393', '0.040590711', '0.057390649', '0.000012453', '0.045352593', '0.000013080', '0.000012557', '0.000010152', '0.000008935', '0.000023614', '0.000017034', '0.000015336', '0.045165043', '0.000014236', '0.000016076', '0.000018791', '0.029392697', '0.000023983', '0.006634628', '0.039149724', '0.000014713', '0.022156416', '0.000452327', '0.033614982', '0.072258495', '0.093058921', '0.000017596', '0.045622852', '0.035240974', '0.000013823', '0.052906279', '0.000019777', '0.000029799', '0.046299081', '0.000015861', '0.050860267', '0.022349348', '0.075122051', '0.000009609', '0.000020944', '0.000016682', '0.000016205', '0.000403074', '0.038344536', '0.062293500', '0.000022269', '0.000019112', '0.084829889', '0.000074528', '0.000018416'], ['0.000000691', '0.000001144', '0.000129563', '0.000001628', '0.000002153', '0.000000555', '0.000000640', '0.368080556', '0.270529807', '0.000096189', '0.000000923', '0.000000785', '0.000000908', '0.000028800', '0.000000465', '0.000001103', '0.000038794', '0.000000962', '0.000100983', '0.000000978', '0.000003915', '0.000074801', '0.000002760', '0.000002591', '0.000002750', '0.000000888', '0.000000870', '0.000002049', '0.000007308', '0.000001232', '0.000001295', '0.000000855', '0.000000595', '0.000021621', '0.000000819', '0.000110994', '0.000001581', '0.000004387', '0.360496789', '0.000000815', '0.000000644', '0.000000738', '0.000000985', '0.000002979', '0.000000931', '0.000002157', '0.000000705', '0.000104310', '0.000126725', '0.000003305'], ['0.000037016', '0.050073355', '0.033252116', '0.000013884', '0.042250365', '0.000251626', '0.000023786', '0.000011187', '0.000008017', '0.000570258', '0.000121123', '0.000035355', '0.053642124', '0.000025735', '0.000049188', '0.000040524', '0.053087775', '0.001793014', '0.072519131', '0.045123816', '0.000023062', '0.055144429', '0.086874917', '0.058124620', '0.010782311', '0.000087178', '0.000017077', '0.038297001', '0.047963895', '0.000030810', '0.035333164', '0.000026447', '0.000022645', '0.043606944', '0.000071596', '0.028521221', '0.058788378', '0.000300867', '0.000006132', '0.000023267', '0.000027546', '0.000043058', '0.095813893', '0.055716302', '0.031231811', '0.000027180', '0.000063553', '0.000046078', '0.000033204', '0.000022036'], ['0.038528450', '0.000041351', '0.000044202', '0.051974498', '0.000049095', '0.043009855', '0.042293441', '0.000003791', '0.000004144', '0.035595741', '0.036892727', '0.040358234', '0.000037335', '0.040133145', '0.045565736', '0.037465431', '0.000038540', '0.040324442', '0.000039438', '0.000053321', '0.040944640', '0.000048486', '0.000050707', '0.000028796', '0.000048278', '0.000099709', '0.044273254', '0.000033029', '0.000033238', '0.044690918', '0.000049205', '0.039028917', '0.043200783', '0.000033543', '0.040615939', '0.000046012', '0.000047864', '0.000042612', '0.000003175', '0.041865889', '0.046552971', '0.041861396', '0.000059240', '0.000038140', '0.000032591', '0.043854274', '0.042574707', '0.000037474', '0.034414869', '0.042936433']]" "['0.197770983', '0.036788050', '0.202421710', '0.563019276']"
6 TND View1 0.310 0.374 0.849 0.204 0.516 0.001 nan 1.1 44100.0 44100.0 "['0.020753322', '0.018351709', '0.020745551', '0.019815158', '0.019010825', '0.021277791', '0.018274952', '0.020094035', '0.021978728', '0.020787310', '0.020738130', '0.019290414', '0.019155530', '0.020220216', '0.020386238', '0.020795828', '0.021710146', '0.020991268', '0.018067252', '0.019525403', '0.020513233', '0.021081476', '0.020098716', '0.018274061', '0.019452449', '0.019563967', '0.019539738', '0.020553365', '0.020814957', '0.020439327', '0.019914836', '0.020540811', '0.019250669', '0.020834783', '0.020198781', '0.019121107', '0.018357072', '0.019048993', '0.020121032', '0.019619187', '0.020678813', '0.019343056', '0.020753827', '0.019585894', '0.021408265', '0.020302488', '0.019907231', '0.018938489', '0.021224361', '0.018549206']" 
6 TND View2 0.349 0.454 1.000 0.298 0.578 0.005 nan 1.1 44100.0 44100.0 "['0.017452881', '0.019939000', '0.018903967', '0.019265419', '0.022939591', '0.021050204', '0.022396792', '0.020245561', '0.019684117', '0.022198379', '0.020619767', '0.019675426', '0.020568486', '0.019101042', '0.016679822', '0.020341368', '0.019057507', '0.016070658', '0.016614202', '0.017071249', '0.020964729', '0.019010106', '0.019631973', '0.016801421', '0.021873711', '0.023035035', '0.018572029', '0.018732863', '0.020649865', '0.024521889', '0.017214712', '0.019737817', '0.020631589', '0.019600810', '0.022684602', '0.018653007', '0.019331321', '0.019203383', '0.021983167', '0.017574370', '0.021422608', '0.017687974', '0.022926582', '0.021848490', '0.016369119', '0.022144759', '0.021524772', '0.019877799', '0.024452943', '0.021461088']" 
6 TND View3 0.307 0.361 0.826 0.198 0.501 0.004 nan 1.1 44100.0 44100.0 "['0.018231306', '0.023805141', '0.019804617', '0.020479478', '0.017658828', '0.019064393', '0.017732879', '0.019964753', '0.021084599', '0.019805873', '0.019293539', '0.021437643', '0.020925438', '0.017175455', '0.021036122', '0.022228394', '0.019287903', '0.018379565', '0.021817368', '0.017438179', '0.019207368', '0.019956073', '0.017945655', '0.020532578', '0.020937352', '0.023662016', '0.018811436', '0.018368067', '0.019971313', '0.018244708', '0.016657723', '0.016894393', '0.018836820', '0.021408316', '0.020019248', '0.020685527', '0.017672943', '0.022532608', '0.020006210', '0.023051949', '0.021031866', '0.023014335', '0.019232126', '0.020706696', '0.016862113', '0.023390627', '0.020340942', '0.021892151', '0.020324724', '0.021150611']" 
6 TND View4 0.215 0.291 0.552 0.131 0.435 0.005 nan 1.1 44100.0 44100.0 "['0.021767842', '0.020830031', '0.021395076', '0.020141494', '0.019753467', '0.021009706', '0.019759899', '0.019241245', '0.021319563', '0.021824995', '0.018979261', '0.020725466', '0.019767173', '0.020994294', '0.019853337', '0.020318585', '0.022649957', '0.022439728', '0.020361332', '0.021513222', '0.018836657', '0.018280055', '0.019481277', '0.020091143', '0.021848898', '0.019790523', '0.018418739', '0.012705684', '0.022078609', '0.020733146', '0.017034736', '0.022129724', '0.020651825', '0.018187562', '0.021951441', '0.018455917', '0.018183338', '0.020141862', '0.020930931', '0.020233221', '0.019779639', '0.020067578', '0.021912603', '0.021926260', '0.019815739', '0.014267377', '0.017558346', '0.018203352', '0.019987898', '0.021670254']" 
6 TND Concatenated 0.187 0.512 1.000 0.338 0.665 0.010 nan 1.1 44100.0 44100.0 "['0.018892361', '0.017304122', '0.024166616', '0.016750589', '0.021534476', '0.018749749', '0.022579139', '0.022320537', '0.019434288', '0.018682975', '0.019047773', '0.021641988', '0.021629658', '0.017672788', '0.020511808', '0.019224066', '0.025670709', '0.020290457', '0.020402156', '0.016374728', '0.018423358', '0.017457217', '0.017165557', '0.016993618', '0.021318050', '0.020003712', '0.018178774', '0.019905390', '0.016767351', '0.022626149', '0.016857285', '0.021419331', '0.028512338', '0.016661545', '0.023150682', '0.021444669', '0.016359285', '0.019813869', '0.022355286', '0.016048415', '0.020390496', '0.022465043', '0.018725006', '0.021848235', '0.018346747', '0.017210130', '0.023522839', '0.025729230', '0.021801440', '0.015617966']" 
6 TND Multiview 0.112 0.339 0.675 0.161 0.527 0.024 0.002 1.1 44100.0 44100.0 "[['0.020472739', '0.012839804', '0.005686030', '0.011698979', '0.033911508', '0.053193726', '0.008041434', '0.017278422', '0.024460364', '0.018990925', '0.005081425', '0.018183948', '0.027239174', '0.024723906', '0.005822678', '0.022114361', '0.031270795', '0.028519385', '0.002787661', '0.021610159', '0.025307409', '0.039959103', '0.034347624', '0.006992626', '0.023207266', '0.012827338', '0.014131607', '0.025218505', '0.015070367', '0.028117841', '0.031681973', '0.019480443', '0.017425932', '0.008323845', '0.017228337', '0.013752158', '0.009158267', '0.022938995', '0.009742520', '0.022003774', '0.018236633', '0.018860482', '0.021552576', '0.018966302', '0.048005588', '0.013396761', '0.022722147', '0.018248020', '0.019080620', '0.010087536'], ['0.015830761', '0.006961000', '0.014567736', '0.049555726', '0.010207061', '0.010443038', '0.032135338', '0.007660116', '0.021453274', '0.029346311', '0.041944090', '0.007839352', '0.036391940', '0.014808339', '0.008382110', '0.005067317', '0.022375351', '0.011342890', '0.018286871', '0.055700775', '0.006335536', '0.003441747', '0.002187552', '0.008509211', '0.042998660', '0.006415023', '0.025848806', '0.015475787', '0.021095902', '0.003484753', '0.004740954', '0.013247742', '0.019761635', '0.005203001', '0.015928600', '0.005985533', '0.030609716', '0.057747416', '0.039260529', '0.052542761', '0.020264233', '0.010942496', '0.031131836', '0.046121605', '0.004535249', '0.006092801', '0.021362413', '0.029242713', '0.019879976', '0.009306504'], ['0.019426078', '0.026468754', '0.035186145', '0.006671115', '0.010122287', '0.012717295', '0.020309756', '0.023007346', '0.026986768', '0.022708312', '0.032790456', '0.025043445', '0.013237941', '0.017710403', '0.028671250', '0.019280123', '0.013245121', '0.020748911', '0.020271659', '0.005261599', '0.013820352', '0.018557340', '0.027144868', '0.018795183', '0.003699756', '0.047785480', '0.018715890', '0.014468094', '0.024575368', '0.039516915', '0.039644409', '0.007252900', '0.013251015', '0.021759497', '0.007656628', '0.035809666', '0.017636741', '0.002047413', '0.029963724', '0.004819280', '0.031453516', '0.022512609', '0.007580888', '0.005157479', '0.016655087', '0.047101375', '0.026325259', '0.015215794', '0.008792939', '0.012419744'], ['0.014160980', '0.021713128', '0.021949526', '0.013748956', '0.026148545', '0.012352077', '0.022141907', '0.022301801', '0.017838238', '0.005177884', '0.008386662', '0.023006584', '0.006668321', '0.029858699', '0.036470871', '0.025572559', '0.014110519', '0.024498526', '0.029407719', '0.003048263', '0.036314134', '0.016342871', '0.014438882', '0.047006305', '0.012625619', '0.014074158', '0.030347181', '0.013824927', '0.015723752', '0.002579230', '0.004544135', '0.037539426', '0.027354825', '0.050074205', '0.039005037', '0.020432154', '0.024652818', '0.005082056', '0.005538525', '0.003306437', '0.005320157', '0.019243496', '0.016280228', '0.013065226', '0.012910860', '0.013806932', '0.014286021', '0.015536693', '0.033866730', '0.056315232']]" "['0.242536247', '0.184903234', '0.258816451', '0.313744068']"
6 TND_inv View1 0.309 0.373 0.842 0.202 0.514 0.004 nan 1.1 44100.0 44100.0 "['0.019140771', '0.017182862', '0.019057062', '0.020220889', '0.020845538', '0.024453521', '0.017455783', '0.018612824', '0.022639368', '0.019477652', '0.019247470', '0.020122085', '0.021225059', '0.021539675', '0.018756483', '0.019508287', '0.022117043', '0.021701632', '0.015994156', '0.020749267', '0.021586472', '0.021732159', '0.021522602', '0.017437918', '0.020759024', '0.020197529', '0.020193318', '0.020479823', '0.019590346', '0.020281540', '0.021496894', '0.020503439', '0.020105019', '0.019847082', '0.020229138', '0.018365113', '0.017176725', '0.021122064', '0.018624468', '0.018472208', '0.018957879', '0.020141950', '0.019135477', '0.018466201', '0.024129150', '0.020622568', '0.020696450', '0.018288683', '0.021788877', '0.018002398']" 
6 TND_inv View2 0.349 0.454 1.230 0.298 0.578 0.006 nan 1.1 44100.0 44100.0 "['0.016971191', '0.020084292', '0.018891921', '0.019261848', '0.023103816', '0.021050252', '0.022348301', '0.020363491', '0.019801410', '0.022180632', '0.020613389', '0.019660428', '0.020561425', '0.019099629', '0.016723165', '0.020395739', '0.019054353', '0.016375741', '0.016695991', '0.016850458', '0.020961620', '0.019004280', '0.019734967', '0.016768286', '0.021922041', '0.023327814', '0.018659769', '0.018734822', '0.020644505', '0.024234809', '0.016889758', '0.019735971', '0.020625584', '0.019576911', '0.022668682', '0.018688956', '0.019322863', '0.019202376', '0.022011872', '0.017082296', '0.021471141', '0.017625142', '0.023076190', '0.021900497', '0.016573962', '0.022138491', '0.021585215', '0.020018809', '0.024210040', '0.021514781']" 
6 TND_inv View3 0.307 0.360 0.823 0.198 0.501 0.006 nan 1.1 44100.0 44100.0 "['0.017615655', '0.024036488', '0.019591589', '0.020315610', '0.017003231', '0.018940525', '0.017040763', '0.020040365', '0.021633705', '0.019597325', '0.018541751', '0.021725230', '0.020757116', '0.016983556', '0.021639314', '0.022892656', '0.018552944', '0.017862320', '0.022178767', '0.016957648', '0.019019747', '0.019900771', '0.017220739', '0.020399392', '0.020727392', '0.024014330', '0.018732177', '0.017842866', '0.020143302', '0.017637311', '0.016935023', '0.017003758', '0.018706113', '0.021705238', '0.020358603', '0.020623848', '0.017009424', '0.023372753', '0.020375935', '0.023858950', '0.021639759', '0.023838313', '0.019074941', '0.020624857', '0.017000420', '0.023972673', '0.020212395', '0.022301070', '0.020212170', '0.021629121']" 
6 TND_inv View4 0.214 0.289 0.547 0.130 0.434 0.005 nan 1.1 44100.0 44100.0 "['0.020887166', '0.023042114', '0.018547349', '0.018871859', '0.022057153', '0.021264002', '0.022168640', '0.019108521', '0.017725825', '0.020829992', '0.017123314', '0.021360606', '0.022194633', '0.023131486', '0.022348147', '0.022732573', '0.019890275', '0.020267293', '0.021506928', '0.017849559', '0.019235892', '0.019532857', '0.019042673', '0.017320363', '0.020801870', '0.021940598', '0.019426692', '0.015502434', '0.020515388', '0.018725492', '0.016844466', '0.020467240', '0.021387003', '0.019687980', '0.020660864', '0.019404484', '0.019736113', '0.021622332', '0.017552346', '0.017351827', '0.021963380', '0.022553258', '0.020714983', '0.020695554', '0.021898057', '0.016229704', '0.016918480', '0.019638844', '0.021724697', '0.017996794']" 
6 TND_inv Concatenated 0.187 0.511 1.390 0.338 0.665 0.011 nan 1.1 44100.0 44100.0 "['0.019118026', '0.017905371', '0.024280652', '0.016736604', '0.021762867', '0.018861894', '0.021972962', '0.021980664', '0.019549290', '0.018593274', '0.019275317', '0.021896079', '0.021883612', '0.017960591', '0.020185571', '0.019470332', '0.027184745', '0.019850237', '0.019997478', '0.015808545', '0.017883200', '0.017990319', '0.017727336', '0.017377801', '0.021315398', '0.019813847', '0.017750967', '0.019893793', '0.016782887', '0.021981442', '0.017029097', '0.021552801', '0.029282752', '0.016492821', '0.022371551', '0.021605244', '0.015778685', '0.019977164', '0.021975650', '0.015359774', '0.019979255', '0.021966653', '0.018779345', '0.022017188', '0.017807098', '0.017795457', '0.022957098', '0.027273569', '0.022002306', '0.015205365']" 
6 TND_inv Multiview 0.116 0.325 0.645 0.154 0.515 0.077 0.005 1.1 44100.0 44100.0 "[['0.032728206', '0.004066436', '0.002526496', '0.011766375', '0.016513392', '0.062856242', '0.001829712', '0.006446630', '0.032868419', '0.024620518', '0.001525026', '0.010415081', '0.031634118', '0.017285066', '0.001962024', '0.014057480', '0.044063780', '0.022190023', '0.002295978', '0.016304607', '0.015427878', '0.041406192', '0.042316999', '0.001550502', '0.022235630', '0.012942910', '0.005414715', '0.051626880', '0.017238107', '0.034404803', '0.039406884', '0.016794400', '0.013869140', '0.002677495', '0.012961050', '0.008979838', '0.003431113', '0.020837763', '0.008628421', '0.015996043', '0.027865902', '0.019535204', '0.018455373', '0.009651416', '0.066178322', '0.030478213', '0.031308595', '0.016713172', '0.029389186', '0.004322212'], ['0.008473083', '0.001635143', '0.002629618', '0.070979796', '0.001294540', '0.002951711', '0.031906668', '0.001341473', '0.010509437', '0.034447212', '0.069763564', '0.000963788', '0.043607909', '0.002041287', '0.001017959', '0.001299695', '0.030013591', '0.001453885', '0.003368506', '0.077935144', '0.000922447', '0.001554006', '0.001385132', '0.000880521', '0.070656396', '0.001005008', '0.009062523', '0.009375172', '0.015279741', '0.001594196', '0.001119357', '0.000875944', '0.003789438', '0.000917053', '0.002192044', '0.001351939', '0.011012328', '0.077897608', '0.037237875', '0.078086525', '0.012026098', '0.002083652', '0.070125863', '0.094291061', '0.000915734', '0.001255076', '0.013375427', '0.070313744', '0.010281408', '0.001502713'], ['0.024842232', '0.036263250', '0.036224399', '0.005653104', '0.003283633', '0.019839136', '0.035225306', '0.019655881', '0.037632838', '0.020990374', '0.026091201', '0.021158995', '0.011810976', '0.019028874', '0.024349727', '0.011314124', '0.010545228', '0.027190378', '0.011279022', '0.002245536', '0.012013265', '0.023633474', '0.032159086', '0.004740839', '0.001997440', '0.041805983', '0.024889171', '0.008813607', '0.039198246', '0.041518152', '0.040253285', '0.003804788', '0.013773700', '0.019547084', '0.003039959', '0.032444946', '0.027727272', '0.001388980', '0.039806448', '0.002427008', '0.036446691', '0.024068816', '0.002009318', '0.001413099', '0.017498374', '0.047734838', '0.037073608', '0.003415699', '0.003253988', '0.007478583'], ['0.006875488', '0.024977313', '0.030220300', '0.003969502', '0.048427228', '0.004995964', '0.012416009', '0.039148163', '0.005632116', '0.001570785', '0.001726974', '0.036975831', '0.001469841', '0.036753517', '0.043623805', '0.039964013', '0.002866333', '0.027001183', '0.047437571', '0.001043926', '0.044471335', '0.011088361', '0.003707630', '0.064915672', '0.001033457', '0.021491965', '0.037882622', '0.004919478', '0.006717336', '0.001612868', '0.001475669', '0.046411242', '0.039186720', '0.052572943', '0.050483976', '0.027241701', '0.033267904', '0.000995556', '0.001250440', '0.001048587', '0.001514940', '0.023417376', '0.001619068', '0.001209457', '0.001122403', '0.005029414', '0.002276329', '0.001637930', '0.032467257', '0.060834516']]" "['0.231354624', '0.149415001', '0.256722420', '0.362507939']"
6 C_TND View1 0.309 0.371 0.848 0.200 0.512 0.009 nan 1.1 44100.0 44100.0 "['0.018795464', '0.015672330', '0.018444812', '0.020266872', '0.021501616', '0.027344596', '0.016096607', '0.017723007', '0.024157567', '0.019365050', '0.018579425', '0.019995147', '0.021962669', '0.022587482', '0.018247694', '0.019143237', '0.023377575', '0.023059927', '0.013031478', '0.021389600', '0.022591734', '0.022936849', '0.022472195', '0.016189687', '0.021171596', '0.020129386', '0.020076824', '0.020799283', '0.019420560', '0.020621717', '0.022222092', '0.020929739', '0.020069819', '0.019745650', '0.020220548', '0.016909501', '0.015846251', '0.021800525', '0.017787999', '0.017552342', '0.018451739', '0.019798020', '0.018598421', '0.017322747', '0.026482608', '0.020973433', '0.021317519', '0.016970556', '0.023148783', '0.016699646']" 
6 C_TND View2 0.349 0.454 0.989 0.298 0.578 0.006 nan 1.1 44100.0 44100.0 "['0.017085705', '0.020004887', '0.018908821', '0.019267822', '0.023028459', '0.021073135', '0.022413846', '0.020258268', '0.019848537', '0.022230882', '0.020638997', '0.019688135', '0.020591646', '0.019103052', '0.016477669', '0.020356426', '0.019059515', '0.016093381', '0.016436119', '0.016740035', '0.020982740', '0.019012043', '0.019814899', '0.016557293', '0.021912180', '0.023211740', '0.018569935', '0.018732548', '0.020665422', '0.024790766', '0.016850004', '0.019752823', '0.020650377', '0.019612804', '0.022693645', '0.018648900', '0.019335102', '0.019203780', '0.022022145', '0.017320665', '0.021443306', '0.017827410', '0.023006354', '0.021883184', '0.016282206', '0.022179259', '0.021545326', '0.019966874', '0.024743410', '0.021477589']" 
6 C_TND View3 0.307 0.358 0.825 0.195 0.498 0.015 nan 1.1 44100.0 44100.0 "['0.016423047', '0.026729967', '0.019514291', '0.020603158', '0.015638562', '0.018573351', '0.015504817', '0.019900436', '0.022653392', '0.019591402', '0.017828917', '0.023138925', '0.021486143', '0.014805939', '0.022433350', '0.024090920', '0.017786128', '0.016601166', '0.023690796', '0.015310478', '0.018802840', '0.019748984', '0.016016891', '0.020751208', '0.021510920', '0.026312560', '0.018272562', '0.016421957', '0.019954968', '0.016501049', '0.014294595', '0.014634361', '0.018262688', '0.023209427', '0.020156007', '0.021069849', '0.015771870', '0.024564782', '0.019821864', '0.025417639', '0.022477316', '0.025375292', '0.018854979', '0.021262899', '0.014403442', '0.026001783', '0.020661075', '0.023815159', '0.020526910', '0.022818893']" 
6 C_TND View4 0.214 0.289 0.591 0.130 0.434 0.005 nan 1.1 44100.0 44100.0 "['0.020918205', '0.023184663', '0.018367847', '0.018788390', '0.022169681', '0.021348501', '0.022299415', '0.019045047', '0.017638147', '0.020901147', '0.017013025', '0.021464784', '0.022369541', '0.023291130', '0.022490885', '0.022866270', '0.019885030', '0.020271476', '0.021625903', '0.017794129', '0.019200902', '0.019480823', '0.018968999', '0.017293695', '0.020861009', '0.022044983', '0.019369511', '0.015235418', '0.020524180', '0.018603645', '0.016537629', '0.020501235', '0.021481428', '0.019672824', '0.020686232', '0.019351384', '0.019750945', '0.021724327', '0.017515885', '0.017335720', '0.022118662', '0.022718908', '0.020759311', '0.020756826', '0.022039820', '0.015766665', '0.016605156', '0.019612895', '0.021831196', '0.017916545']" 
6 C_TND Concatenated 0.182 0.501 0.999 0.327 0.655 0.034 nan 1.1 44100.0 44100.0 "['0.018087933', '0.015148522', '0.027732823', '0.013940561', '0.023224823', '0.017723706', '0.024612440', '0.024188356', '0.019156476', '0.017612485', '0.018456886', '0.022712309', '0.023235178', '0.015578157', '0.021003634', '0.018735893', '0.030946793', '0.020695746', '0.020886337', '0.012914055', '0.017263031', '0.015389558', '0.014461127', '0.014269056', '0.022540163', '0.020256810', '0.016568441', '0.020038906', '0.014021159', '0.025009280', '0.013526884', '0.023014128', '0.035507821', '0.013531425', '0.025453240', '0.023145448', '0.012664970', '0.019996187', '0.023915900', '0.011889955', '0.020556947', '0.025035394', '0.017779170', '0.023934973', '0.016533425', '0.015075909', '0.026154704', '0.030978741', '0.023453522', '0.011440616']" 
6 C_TND Multiview 0.157 0.295 0.599 0.131 0.466 0.420 0.072 1.1 44100.0 44100.0 "[['0.051900219', '0.000006619', '0.000007061', '0.000006535', '0.000007675', '0.089828596', '0.000005644', '0.000006395', '0.052169487', '0.047463037', '0.000976705', '0.000007078', '0.064156137', '0.000007187', '0.000006385', '0.000007041', '0.073381700', '0.000007661', '0.000005881', '0.000023048', '0.000007172', '0.069136024', '0.061268937', '0.000005602', '0.000025512', '0.000007391', '0.000006506', '0.073622450', '0.034277987', '0.043415558', '0.047698397', '0.000007414', '0.000007178', '0.000006553', '0.000007124', '0.000007172', '0.000006413', '0.000011690', '0.022615561', '0.000009610', '0.034477483', '0.000007500', '0.000009721', '0.061385252', '0.092387572', '0.035214491', '0.044365250', '0.000007401', '0.000008029', '0.000007014'], ['0.000001069', '0.000000329', '0.000000151', '0.000000553', '0.000000103', '0.000000856', '0.000000475', '0.000000181', '0.000010763', '0.000042109', '0.000055761', '0.000000125', '0.000041588', '0.000000154', '0.000000173', '0.000000216', '0.000036616', '0.000000122', '0.000000148', '0.000086198', '0.000000105', '0.000000432', '0.000000661', '0.000000116', '0.000084203', '0.000000139', '0.000000360', '0.000006016', '0.000002406', '0.000000797', '0.000000509', '0.000000148', '0.000000146', '0.000000123', '0.000000200', '0.000000187', '0.000000311', '0.607912958', '0.000041359', '0.000065193', '0.000007569', '0.000000173', '0.391453296', '0.000132517', '0.000000428', '0.000000467', '0.000010168', '0.000000761', '0.000000358', '0.000000171'], ['0.042099215', '0.000010621', '0.000010726', '0.000006613', '0.000006476', '0.030459832', '0.000010059', '0.000008517', '0.063831232', '0.049812298', '0.105848722', '0.000008609', '0.039165404', '0.000008167', '0.000009613', '0.000007825', '0.033278286', '0.000009976', '0.000007904', '0.000008872', '0.000007896', '0.036348738', '0.045069546', '0.000007650', '0.000009431', '0.000015980', '0.000008361', '0.021327348', '0.069065884', '0.061967760', '0.062196087', '0.000007745', '0.000008190', '0.000008977', '0.000007588', '0.000010076', '0.000008465', '0.000005970', '0.085052855', '0.000009638', '0.065516397', '0.000008944', '0.000006125', '0.021995435', '0.020600745', '0.080903828', '0.065189719', '0.000008736', '0.000008684', '0.000008175'], ['0.000018712', '0.030151576', '0.032388493', '0.035599239', '0.036184218', '0.000016778', '0.035175953', '0.033554688', '0.000017556', '0.000017314', '0.000021251', '0.033892587', '0.000017060', '0.036792759', '0.035440542', '0.033515457', '0.000017525', '0.035590004', '0.033732388', '0.029017692', '0.036776356', '0.000017587', '0.000016550', '0.039661776', '0.032123968', '0.033459764', '0.038568627', '0.000017623', '0.000018425', '0.000014163', '0.000014542', '0.034426056', '0.034824330', '0.039323047', '0.035374705', '0.031998225', '0.037147935', '0.000001541', '0.000015307', '0.026148142', '0.000016542', '0.031237643', '0.000001825', '0.000026450', '0.000014503', '0.000015828', '0.000016219', '0.031868577', '0.036032315', '0.039659642']]" "['0.149769083', '0.019376762', '0.155349597', '0.675504625']"
7 TND View1 0.309 0.372 0.831 0.199 0.515 0.003 nan 1.1 44100.0 44100.0 "['0.019883435', '0.018211517', '0.019950364', '0.018196439', '0.021655777', '0.019683992', '0.021868555', '0.021852765', '0.019666784', '0.019851070', '0.019241832', '0.019893032', '0.021562934', '0.022723403', '0.018634222', '0.018343806', '0.020470688', '0.019489789', '0.018909523', '0.019667430', '0.017991541', '0.017821353', '0.022707293', '0.019686932', '0.022214588', '0.020204341', '0.021785859', '0.018835679', '0.019769773', '0.017813783', '0.018608475', '0.019681407', '0.019531708', '0.021687765', '0.019312009', '0.017883072', '0.017918171', '0.022072578', '0.017734455', '0.019667508', '0.022097111', '0.018743725', '0.022588009', '0.019192796', '0.021533115', '0.017739408', '0.018313492', '0.022583781', '0.022694668', '0.021828322']" 
